,year,timestep,stand_age,disturb_mort,disturb_bio_remove,lai_scalar,fol_n,npp_decline_scalar,wood_mort_rate,snag_fall_rate,snag_decay_rate,dwd_decay_rate,wood_production,wood_biomass,bark_biomass,standing_necromass,downed_necromass,standing_necromass_N,standing_necromass_CN,downed_necromass_N,downed_necromass_CN,standing_necromass_bark,downed_necromass_bark,standing_necromass_bark_N,standing_necromass_bark_CN,downed_necromass_bark_N,downed_necromass_bark_CN,wood_necromass,wood_necromass_N,bark_necromass,bark_necromass_N,total_necromass,total_necromass_N
134,2053,134,134.0,0.0,0.0,1.0,2.0,0.7130232955412115,0.020813397129186603,0.04936519201955682,0.015527538155275383,0.04469430780042164,320.86048299354513,16811.936215309368,0.0,4927.631989567744,4968.472569724508,9.935463750982676,91.88328404526361,20.1183328065474,75.15230098647324,0.0,0.0,0.0,6715.746268656716,,,9896.104559292253,30.053796557530077,0.0,,9896.104559292253,
135,2054,135,135.0,0.0,0.0,1.0,2.0,0.7118262048545458,0.020833333333333332,0.04933051444679352,0.015491100856954517,0.044661549197487785,320.32179218454564,16782.344502534124,0.0,4934.574991142273,4986.240831389623,9.949284250410388,92.43695055641714,20.184462956288854,75.64139050406983,0.0,0.0,0.0,6765.492537313433,,,9920.815822531895,30.13374720669924,0.0,,9920.815822531895,
136,2055,136,136.0,0.0,0.0,1.0,2.0,0.7106399364687803,0.02085308056872038,0.049296322214446776,0.015455140798952195,0.04462924462924462,319.7879714109512,16752.500296808947,0.0,4941.21061787485,5003.560582408109,9.962682031895362,92.9830475639491,20.248151009187158,76.13150274787544,0.0,0.0,0.0,6815.238805970149,,,9944.77120028296,30.21083304108252,0.0,,9944.77120028296,
137,2056,137,137.0,0.0,0.0,1.0,2.0,0.7094643140411607,0.02087264150943396,0.049262605204231334,0.015419648666232922,0.04459738472126634,319.2589413185223,16722.4179997106,0.0,4947.545524455453,5020.438146847309,9.975342172788602,93.53067348111382,20.3094716527428,76.6225746744417,0.0,0.0,0.0,6864.985074626866,,,9967.983671302762,30.2848138255314,0.0,,9967.983671302762,
138,2057,138,138.0,0.0,0.0,1.0,2.0,0.7082991653629181,0.020892018779342724,0.04922935357717966,0.015384615384615387,0.04456596035543403,318.73462441331316,16692.11158804505,0.0,4953.586268640991,5036.879838383829,9.987286236743925,94.07981529639942,20.395737858134865,77.07290179571042,0.0,0.0,0.0,6914.731343283582,,,9990.46610702482,30.38302409487879,0.0,,9990.46610702482,
139,2058,139,139.0,0.0,0.0,1.0,2.0,0.7071443222332296,0.02091121495327103,0.04919655776406976,0.015350032113037895,0.04453496266123557,318.21494500495334,16661.59462428568,0.0,4959.339311393362,5052.891957473052,9.998535026670762,94.6304600419997,20.545811039363915,77.42001476891473,0.0,0.0,0.0,6964.477611940299,,,10012.231268866413,30.544346066034677,0.0,,10012.231268866413,
140,2059,140,140.0,0.0,0.0,1.0,2.0,0.7059996203378985,0.020930232558139535,0.049164208456243856,0.015315890236119976,0.044504383007417395,317.69982915205435,16630.880266785032,0.0,4964.811017063721,5068.480788625199,10.009412127959418,95.17361145882256,20.6540520171007,77.8317187153457,0.0,0.0,0.0,7014.223880597015,,,10033.291805688921,30.663464145060118,0.0,,10033.291805688921,
141,2060,141,141.0,0.0,0.0,1.0,2.0,0.704864899132543,0.020949074074074075,0.049132296596799636,0.015282181357006977,0.04447421299397186,317.1892046096444,16599.98127976429,0.0,4970.007653622287,5083.652597785422,10.019613322603917,95.71822677269617,20.715260087247554,78.30713784711607,0.0,0.0,0.0,7063.9701492537315,,,10053.66025140771,30.73487340985147,0.0,,10053.66025140771,
142,2061,142,142.0,0.0,0.0,1.0,2.0,0.7037400017300959,0.020967741935483872,0.049100813372136405,0.015248897290485194,0.04444444444444444,316.68300077854315,16568.91004308481,0.0,4974.935392932857,5098.413629815487,10.029158813528992,96.26429369023015,20.80075440163428,78.74189814410272,0.0,0.0,0.0,7113.7164179104475,,,10073.349022748345,30.829913215163273,0.0,,10073.349022748345,
143,2062,143,143.0,0.0,0.0,1.0,2.0,0.7026247747924269,0.020986238532110093,0.0490697502038396,0.015216030056355669,0.04441506939854593,316.1811486565921,16537.67856180575,0.0,4979.60031107106,5112.770106074796,10.038068088750496,96.81179996593596,20.874693440092994,79.19895602788782,0.0,0.0,0.0,7163.462686567164,,,10092.370417145856,30.91276152884349,0.0,,10092.370417145856,
144,2063,144,144.0,0.0,0.0,1.0,2.0,0.7015190684259088,0.021004566210045664,0.04903909874088801,0.015183571873055385,0.044386080105055806,315.683580791659,16506.298475531992,0.0,4984.008388685248,5126.728222098489,10.04665207164761,97.351889890019,20.92787433684846,79.67769956989574,0.0,0.0,0.0,7213.20895522388,,,10110.736610783737,30.97452640849607,0.0,,10110.736610783737,
145,2064,145,145.0,0.0,0.0,1.0,2.0,0.7004227360807583,0.021022727272727273,0.04900885085216882,0.015151515151515154,0.04435746901500326,315.1902312363413,16474.781067556247,0.0,4988.165511398838,5140.294145370524,10.054617444679469,97.89338240485868,20.997713657290785,80.13683202116908,0.0,0.0,0.0,7262.955223880597,,,10128.459656769362,31.052331101970253,0.0,,10128.459656769362,
146,2065,146,146.0,0.0,0.0,1.0,2.0,0.6993356344539872,0.021040723981900454,0.04897899861928639,0.01511985248924401,0.04432922877511341,314.7010355042942,16443.137273799417,0.0,4992.077470252831,5153.474013189643,10.061983151241193,98.4362658957467,21.046257819486254,80.6175422546656,0.0,0.0,0.0,7312.701492537313,,,10145.551483442474,31.108240970727447,0.0,,10145.551483442474,
147,2066,147,147.0,0.0,0.0,1.0,2.0,0.6982576233958169,0.02105855855855856,0.04894953432965129,0.015088576664630423,0.04430135222150675,314.2159305281176,16411.37769155302,0.0,4995.749962187158,5166.273930626228,10.06876745956722,98.98052879835662,21.112252585104475,81.07870368162315,0.0,0.0,0.0,7362.44776119403,,,10162.023892813388,31.181020044671694,0.0,,10162.023892813388,
148,2067,148,148.0,0.0,0.0,1.0,2.0,0.6971885658194025,0.021076233183856503,0.04892045046983717,0.015057680631451123,0.04427383237364043,313.7348546187311,16379.512588027563,0.0,4999.188590559468,5178.699968568067,10.074987999268167,99.5261596033926,21.156386703271888,81.56137552524974,0.0,0.0,0.0,7412.194029850746,,,10177.888559127536,31.231374702540055,0.0,,10177.888559127536,
149,2068,149,149.0,0.0,0.0,1.0,2.0,0.6961283276137337,0.02109375,0.048891739719193215,0.015027157513578757,0.044246662428480604,313.2577474261802,16347.55190871056,0.0,5002.398865699882,5190.758161853104,10.080943744596496,100.06442840563,21.218763671459698,82.02457434145128,0.0,0.0,0.0,7461.940298507463,,,10193.157027552985,31.299707416056194,0.0,,10193.157027552985,
150,2069,150,150.0,0.0,0.0,1.0,2.0,0.695076777559577,0.021111111111111112,0.04886339494370087,0.014997000599880024,0.04421983575489576,312.7845499018096,16315.505285538005,0.0,5005.386205500286,5202.454507487298,10.086350479366093,100.60403096496928,21.25871806428347,82.50914745112635,0.0,0.0,0.0,7511.686567164179,,,10207.840712987585,31.345068543649564,0.0,,10207.840712987585,
151,2070,151,151.0,0.0,0.0,1.0,2.0,0.6940337872483358,0.021128318584070795,0.04883540919006404,0.014967203339296362,0.04419334588826114,312.3152042617511,16283.382044882843,0.0,5008.15593603663,5213.79496294569,10.091225428208643,101.14495635831746,21.29677787618848,82.99455855639019,0.0,0.0,0.0,7561.432835820896,,,10221.950898982319,31.388003304397124,0.0,,10221.950898982319,
152,2071,152,152.0,0.0,0.0,1.0,2.0,0.6929992310037061,0.021145374449339206,0.048807775680022376,0.014937759336099586,0.04416718652526512,311.84965395166773,16251.191215364086,0.0,5010.713292222737,5224.785444554891,10.095585203344502,101.68719371802625,21.35390600952886,83.46051418910764,0.0,0.0,0.0,7611.179104477612,,,10235.498736777628,31.44949121287336,0.0,,10235.498736777628,
153,2072,153,153.0,0.0,0.0,1.0,2.0,0.6919729858060154,0.021162280701754386,0.04878048780487805,0.014908662345315262,0.04414135151890886,311.38784361270694,16218.941535480108,0.0,5013.063418494103,5235.431825955114,10.099716314734037,102.2221482018223,21.425483430808228,83.88616728496542,0.0,0.0,0.0,7660.925373134329,,,10248.495244449216,31.525199745542267,0.0,,10248.495244449216,
154,2073,154,154.0,0.0,0.0,1.0,2.0,0.6909549312191364,0.021179039301310043,0.0487535391202265,0.014879906268306972,0.04411583487369069,310.9297190486114,16186.641461069546,0.0,5015.211369520172,5245.739936640006,10.103345812988584,102.75838239383442,21.51832468167507,84.2717499300266,0.0,0.0,0.0,7710.671641791045,,,10260.95130616018,31.621670494663654,0.0,,10260.95130616018,
155,2074,155,155.0,0.0,0.0,1.0,2.0,0.6899449493198705,0.021195652173913043,0.04872692334088258,0.01485148514851485,0.044090630740967536,310.47522719394175,16154.299172603281,0.0,5017.1621109435855,5255.715560572458,10.106489913167733,103.29588597386649,21.598047596519017,84.67932422313382,0.0,0.0,0.0,7760.417910447762,,,10272.877671516044,31.70453750968675,0.0,,10272.877671516044,
156,2075,156,156.0,0.0,0.0,1.0,2.0,0.688942924629703,0.021212121212121213,0.048700634335993455,0.014823393167342212,0.0440657334144857,310.02431608336633,16121.922582310817,0.0,5018.920520144883,5265.36443487465,10.109164243763544,103.83464867676874,21.651224355241936,85.12923704521472,0.0,0.0,0.0,7810.164179104478,,,10284.284955019533,31.76038859900548,0.0,,10284.284955019533,
157,2076,157,157.0,0.0,0.0,1.0,2.0,0.6879487440488345,0.02122844827586207,0.04867466612433055,0.014795624640184225,0.04404113732607381,309.57693482197556,16089.51934114438,0.0,5020.491387031204,5274.69224859056,10.111643055397334,104.36620766129118,21.7115029414014,85.55950445660818,0.0,0.0,0.0,7859.910447761194,,,10295.183635621765,31.823145996798733,0.0,,10295.183635621765,
158,2077,158,158.0,0.0,0.0,1.0,2.0,0.6869622967924024,0.021244635193133046,0.04864901286975271,0.014768174012593017,0.04401683704149128,309.1330335565811,16057.096845583996,0.0,5021.8794148475035,5283.704641519212,10.11366451959428,104.8989952550101,21.744390566924192,86.03180399370326,0.0,0.0,0.0,7909.6567164179105,,,10305.584056366715,31.858055086518473,0.0,,10305.584056366715,
159,2078,159,159.0,0.0,0.0,1.0,2.0,0.6859834743288008,0.02126068376068376,0.048623668876833434,0.014741035856573706,0.04399282725642558,308.69256344796037,16024.662244286717,0.0,5023.089221008866,5292.407203116922,10.115243876650082,105.4330017040993,21.792287945803952,86.4845966551972,0.0,0.0,0.0,7959.4029850746265,,,10315.496424125788,31.907531822454033,0.0,,10315.496424125788,
160,2079,160,160.0,0.0,0.0,1.0,2.0,0.685012170320022,0.02127659574468085,0.04859862858664536,0.014714204867006225,0.043969102792632206,308.25547664400995,15992.222444583178,0.0,5024.125337952478,5300.8054714668315,10.116395805883228,105.96821730879047,21.846188534073065,86.91772260803515,0.0,0.0,0.0,8009.149253731343,,,10324.93080941931,31.962584339956294,0.0,,10324.93080941931,
161,2080,161,161.0,0.0,0.0,1.0,2.0,0.6840482805639381,0.021292372881355933,0.04857388657269539,0.014687675858187957,0.043945658594211456,307.8217262537721,15959.784118824542,0.0,5024.992214007905,5308.9049323140225,10.117134454958297,106.50463242585232,21.87305213617836,87.3927977963057,0.0,0.0,0.0,8058.895522388059,,,10333.897146321928,31.990186591136656,0.0,,10333.897146321928,
162,2081,162,162.0,0.0,0.0,1.0,2.0,0.6830917029384492,0.021308016877637132,0.04854943753700414,0.014661443760492445,0.04392248972401644,307.39126632230216,15927.35371058289,0.0,5025.6942142843045,5316.711018164518,10.117722260627414,107.03390361234217,21.89825537328885,87.86866090490425,0.0,0.0,0.0,8108.641791044776,,,10342.405232448822,32.015977633916265,0.0,,10342.405232448822,
163,2082,163,163.0,0.0,0.0,1.0,2.0,0.6821423373474276,0.021323529411764706,0.04852527630632398,0.014635503617139677,0.043899591360186806,306.9640518063424,15894.937440708034,0.0,5026.23562157326,5324.229107446495,10.117907095448793,107.56434583379001,21.939897844278313,88.32506655783715,0.0,0.0,0.0,8158.388059701492,,,10350.464729019754,32.057804939727106,0.0,,10350.464729019754,
164,2083,164,164.0,0.0,0.0,1.0,2.0,0.6812000856683863,0.021338912133891212,0.048501397828489695,0.014609850581073603,0.04387695879280325,306.54003855077383,15862.54131324371,0.0,5026.620637265957,5331.464523732042,10.1177028072905,108.0959499207828,21.961768518176978,88.80255348594247,0.0,0.0,0.0,8208.134328358208,,,10358.085160997998,32.07947132546748,0.0,,10358.085160997998,
165,2084,165,165.0,0.0,0.0,1.0,2.0,0.6802648517018125,0.021354166666666667,0.04847779716889664,0.014584479911942764,0.04385458742065782,306.11918326581565,15830.171121205998,0.0,5026.853382283442,5338.422535017796,10.117122730678018,108.62870675864194,22.000778852259522,89.26065127941521,0.0,0.0,0.0,8257.880597014926,,,10365.275917301238,32.11790158293754,0.0,,10365.275917301238,
166,2085,166,166.0,0.0,0.0,1.0,2.0,0.6793365411220954,0.02136929460580913,0.04845446950710108,0.014559386973180077,0.0438324727481354,305.7014435049429,15797.832452226854,0.0,5026.937898018763,5345.10835306283,10.116417563876166,109.15439944153319,22.019490931900023,89.73976119661396,0.0,0.0,0.0,8307.626865671642,,,10372.046251081592,32.13590849577619,0.0,,10372.046251081592,
167,2086,167,167.0,0.0,0.0,1.0,2.0,0.6784150614299985,0.021384297520661157,0.04843141013353779,0.014534567229178008,0.04381061038220194,305.28677764349936,15765.530694065505,0.0,5026.878147289812,5351.527132782169,10.115346082734257,109.68121786606254,22.036797447165,90.21955573249096,0.0,0.0,0.0,8357.373134328358,,,10378.40528007198,32.152143529899256,0.0,,10378.40528007198,
168,2087,168,168.0,0.0,0.0,1.0,2.0,0.6775003219066078,0.02139917695473251,0.04840861444635029,0.014510016242555495,0.04378899602949518,304.8751448579735,15733.271039990464,0.0,5026.678015301728,5357.68397169431,10.113921315342541,110.20915336023529,22.071967659846646,90.67997223034651,0.0,0.0,0.0,8407.119402985074,,,10384.361986996038,32.18588897518919,0.0,,10384.361986996038,
169,2088,169,169.0,0.0,0.0,1.0,2.0,0.6765922335687129,0.02141393442622951,0.04838607794832923,0.014485729671513193,0.04376762549351382,304.4665051059208,15701.05849403486,0.0,5026.341310617768,5363.583909421164,10.112155796300577,110.73819730476566,22.08637899801735,91.16128123319602,0.0,0.0,0.0,8456.865671641792,,,10389.925220038931,32.19853479431792,0.0,,10389.925220038931,
170,2089,170,170.0,0.0,0.0,1.0,2.0,0.6756907091255595,0.02142857142857143,0.048363796243954524,0.0144617032672737,0.04374649467190129,304.06081910650175,15668.897876127705,0.0,5025.871766137578,5369.231927238841,10.110061592235901,111.2683411346833,22.09950390308165,91.64326294527704,0.0,0.0,0.0,8506.611940298508,,,10395.103693376419,32.20956549531755,0.0,,10395.103693376419,
171,2090,171,171.0,0.0,0.0,1.0,2.0,0.6747956629369277,0.02144308943089431,0.04834176503653738,0.014437932871603623,0.04372559955382041,303.65804832161746,15636.793827103727,0.0,5025.273040081849,5374.632947677718,10.107877988142397,111.79148309155201,22.189053957151344,91.98420985401094,0.0,0.0,0.0,8556.358208955224,,,10399.905987759568,32.29693194529374,0.0,,10399.905987759568,
172,2091,172,172.0,0.0,0.0,1.0,2.0,0.6739070109724873,0.02145748987854251,0.048319980125458045,0.014414414414414415,0.04370493621741542,303.2581549376193,15604.750813594304,0.0,5024.548716982359,5379.7918341702425,10.10537345425689,112.31569964790111,22.263769709700032,92.36732558382434,0.0,0.0,0.0,8606.10447761194,,,10404.340551152602,32.36914316395692,0.0,,10404.340551152602,
173,2092,173,173.0,0.0,0.0,1.0,2.0,0.673024670772382,0.021471774193548388,0.04829843740349577,0.014391143911439114,0.04368450082735797,302.86110184757194,15572.773132801998,0.0,5023.702308676465,5384.713390744967,10.102559817718825,112.84098264880899,22.303185107078562,92.79181568700038,0.0,0.0,0.0,8655.850746268658,,,10408.415699421432,32.40574492479739,0.0,,10408.415699421432,
174,2093,174,174.0,0.0,0.0,1.0,2.0,0.6721485614090028,0.0214859437751004,0.048277132854247284,0.014368117461982171,0.04366428963247394,302.4668526340513,15540.864917161169,0.0,5022.737255305126,5389.402361765285,10.099448452607882,113.36732399126028,22.332718628458245,93.23756743435897,0.0,0.0,0.0,8705.597014925374,,,10412.13961707041,32.432167081066126,0.0,,10412.13961707041,
175,2094,175,175.0,0.0,0.0,1.0,2.0,0.6712786034499029,0.0215,0.04825606254963044,0.014345331246739697,0.0436442989634479,302.0753715524563,15509.03013888707,0.0,5021.656926313586,5393.863431711419,10.09605030319327,113.89471562538225,22.34630384328058,93.70421537999889,0.0,0.0,0.0,8755.34328358209,,,10415.520358025005,32.442354146473846,0.0,,10415.520358025005,
176,2095,176,176.0,0.0,0.0,1.0,2.0,0.6704147189218176,0.02151394422310757,0.04823522264746978,0.014322781525687597,0.04362452523060228,301.68662351481794,15477.272614415817,0.0,5020.464621453884,5398.10122500417,10.092593510959261,114.41516907154994,22.38054051419026,94.13116948492211,0.0,0.0,0.0,8805.089552238805,,,10418.565846458056,32.47313402514952,0.0,,10418.565846458056,
177,2096,177,177.0,0.0,0.0,1.0,2.0,0.669556831275749,0.021527777777777778,0.04821460938916078,0.014300464636035105,0.043604964921748514,301.3005740740871,15445.596008737532,0.0,5019.163571788374,5402.1203058690135,10.088856235807114,114.9366490982153,22.4266854693556,94.55946536095927,0.0,0.0,0.0,8854.835820895523,,,10421.283877657388,32.51554170516272,0.0,,10421.283877657388,
178,2097,178,178.0,0.0,0.0,1.0,2.0,0.6687048653530769,0.021541501976284586,0.048194219097410014,0.014278376990241396,0.043585614600107354,300.9171894088846,15414.003839624984,0.0,5017.756940693504,5405.925178239107,10.08484923235088,115.45914803529749,22.43548012294547,95.02863791725846,0.0,0.0,0.0,8904.58208955224,,,10423.682118932611,32.520329355296354,0.0,,10423.682118932611,
179,2098,179,179.0,0.0,0.0,1.0,2.0,0.667858747352663,0.02155511811023622,0.048174048174048176,0.014256515074093,0.04356647090229578,300.53643630869834,15382.499481759944,0.0,5016.247824863113,5409.5202856958285,10.080582837041195,115.9826582632304,22.4590149856669,95.47849099720831,0.0,0.0,0.0,8954.328358208955,,,10425.768110558942,32.539597822708096,0.0,,10425.768110558942,
180,2099,180,180.0,0.0,0.0,1.0,2.0,0.6670184047989097,0.021568627450980392,0.048154093097913325,0.014234875444839857,0.04354753053637812,300.1582821595094,15351.086170759469,0.0,5014.639255310545,5412.910011445472,10.076066989546767,116.50717221391248,22.4652691526699,95.94908791312852,0.0,0.0,0.0,9004.074626865671,,,10427.549266756017,32.541336142216664,0.0,,10427.549266756017,
181,2100,181,181.0,0.0,0.0,1.0,2.0,0.6661837665107462,0.02158203125,0.048134350422801724,0.014213454729387962,0.04352879027997887,299.78269492983577,15319.767007104296,0.0,5012.934198368923,5416.098678330744,10.07151899027429,117.02481276102135,22.470389734939367,96.42033108578826,0.0,0.0,0.0,9053.820895522387,,,10429.032876699668,32.54190872521366,0.0,,10429.032876699668,
182,2101,182,182.0,0.0,0.0,1.0,2.0,0.6653547625715044,0.02159533073929961,0.04811481677548379,0.014192249622546553,0.04351024697845507,299.40964315717696,15288.544959971428,0.0,5011.1355566889315,5419.090548875755,10.066726596468442,117.54343476129786,22.490884146650945,96.87224545121285,0.0,0.0,0.0,9103.567164179105,,,10430.226105564687,32.55761074311938,0.0,,10430.226105564687,
183,2102,183,183.0,0.0,0.0,1.0,2.0,0.6645313242996587,0.021608527131782945,0.048095488853782696,0.014171256885327992,0.04349189754312598,299.0390959348464,15257.42287097304,0.0,5009.246170233526,5421.889825363192,10.0616995963632,118.0630309984789,22.493706861677065,97.34483191590495,0.0,0.0,0.0,9153.313432835821,,,10431.135995596718,32.55540645804027,0.0,,10431.135995596718,
184,2103,184,184.0,0.0,0.0,1.0,2.0,0.6637133842203977,0.021621621621621623,0.048076363424713345,0.014150473343298456,0.043473738949557986,298.671022899179,15226.403457803712,0.0,5007.268817268984,5424.500649942419,10.056447390875082,118.58359430503583,22.512502765260567,97.79813726566358,0.0,0.0,0.0,9203.059701492537,,,10431.769467211403,32.56895015613565,0.0,,10431.769467211403,
185,2104,185,185.0,0.0,0.0,1.0,2.0,0.6629008760380011,0.021634615384615384,0.048057437322679634,0.01412989588497769,0.04345576823590274,298.30539421710046,15195.48931779803,0.0,5005.20621535175,5426.9271047672255,10.050979013398134,119.10511756290168,22.51315252676389,98.2720581598381,0.0,0.0,0.0,9252.805970149253,,,10432.133320118975,32.56413154016202,0.0,,10432.133320118975,
186,2105,186,186.0,0.0,0.0,1.0,2.0,0.6620937346089931,0.021647509578544062,0.04803870744772767,0.014109521460286137,0.04343798250128667,297.9421805740469,15164.682931400484,0.0,5003.061022310579,5429.173212162042,10.04530314834497,119.62759370412186,22.512852797959226,98.74657300049272,0.0,0.0,0.0,9302.55223880597,,,10432.23423447262,32.5581559463042,0.0,,10432.23423447262,
187,2106,187,187.0,0.0,0.0,1.0,2.0,0.6612918959160502,0.02166030534351145,0.04802017076385307,0.014089347079037801,0.04342037890424987,297.58135316222257,15133.98666554963,0.0,5000.8358372234725,5431.242934815386,10.03962642427471,120.14324818776257,22.511632897701872,99.22167801646918,0.0,0.0,0.0,9352.298507462687,,,10432.078772038858,32.55125932197658,0.0,,10432.078772038858,
188,2107,188,188.0,0.0,0.0,1.0,2.0,0.6604952970426327,0.02167300380228137,0.04800182429736047,0.014069369809477284,0.043402954661232805,297.2228836691847,15103.402776978379,0.0,4998.533201388961,5433.140175999399,10.033745542776613,120.65983488325571,22.527017722263295,99.67750056313326,0.0,0.0,0.0,9402.044776119403,,,10431.67337738836,32.56076326503991,0.0,,10431.67337738836,
189,2108,189,189.0,0.0,0.0,1.0,2.0,0.6597038761483224,0.02168560606060606,0.0479836651352731,0.014049586776859505,0.04338570704510897,296.86674426674506,15072.933415432284,0.0,4996.155599291298,5434.868779814298,10.027669115406049,121.177347045321,22.52388897315626,100.15384338712163,0.0,0.0,0.0,9451.791044776119,,,10431.024379105596,32.55155808856231,0.0,,10431.024379105596,
190,2109,190,190.0,0.0,0.0,1.0,2.0,0.6589175724448365,0.02169811320754717,0.04796569042379098,0.014029995162070633,0.04336863338376198,296.51290760017645,15042.58062680765,0.0,4993.705459559149,5436.432531456664,10.021405408650248,121.69577797594272,22.51993775176066,100.63072842737748,0.0,0.0,0.0,9501.537313432837,,,10430.137991015814,32.54134316041091,0.0,,10430.137991015814,
191,2110,191,191.0,0.0,0.0,1.0,2.0,0.6581363261727025,0.021710526315789475,0.0479478973667958,0.014010592200288878,0.04335173105870547,296.1613467777161,15012.346356211237,0.0,4991.18515591741,5437.835157510425,10.01496236144566,122.21512102486133,22.515189309642814,101.10815326822863,0.0,0.0,0.0,9551.283582089553,,,10429.020313427834,32.530151671088475,0.0,,10429.020313427834,
192,2111,192,192.0,0.0,0.0,1.0,2.0,0.6573600785785663,0.021722846441947566,0.04793028322440087,0.013991375179683756,0.04333499750374439,295.8120353603548,14982.232450943322,0.0,4988.597008131789,5439.080326259503,10.008536456830058,122.72770946013094,22.60430942399595,101.4065982991916,0.0,0.0,0.0,9601.029850746268,,,10427.677334391292,32.61284588082601,0.0,,10427.677334391292,
193,2112,193,193.0,0.0,0.0,1.0,2.0,0.6565887718931188,0.02173507462686567,0.04791284531154466,0.0139723414401526,0.04331843020367611,295.46494735190345,14952.24066340582,0.0,4985.9432829457955,5440.171648021065,10.001933755412548,123.24119053558356,22.628386662460876,101.82621523296636,0.0,0.0,0.0,9650.776119402984,,,10426.114930966862,32.63032041787342,0.0,,10426.114930966862,
194,2113,194,194.0,0.0,0.0,1.0,2.0,0.6558223493096159,0.021747211895910782,0.047895580996626295,0.013953488372093023,0.043302026693030155,295.12005718932716,14922.372653937167,0.0,4983.226195009868,5441.112675498374,9.995162134774262,123.75555790012288,22.647744592127133,102.24650911932464,0.0,0.0,0.0,9700.522388059702,,,10424.338870508243,32.642906726901394,0.0,,10424.338870508243,
195,2114,195,195.0,0.0,0.0,1.0,2.0,0.6550607549629766,0.02175925925925926,0.04787848770018161,0.013934813415210204,0.04328578455484506,294.77733973333943,14892.629993575592,0.0,4980.447907802306,5441.906904152235,9.98822914902071,124.27080524762114,22.665530435025133,102.66760890162003,0.0,0.0,0.0,9750.268656716418,,,10422.354811954541,32.653759584045844,0.0,,10422.354811954541,
196,2115,196,196.0,0.0,0.0,1.0,2.0,0.654303933909439,0.021771217712177122,0.04786156289359838,0.01391631405735778,0.04326970141948115,294.4367702592475,14863.01416675241,0.0,4977.610534541746,5442.557772590087,9.981142045315586,124.78692631728622,22.662499452649598,103.12935207388584,0.0,0.0,0.0,9800.014925373134,,,10420.168307131833,32.643641497965184,0.0,,10420.168307131833,
197,2116,197,197.0,0.0,0.0,1.0,2.0,0.6535518321067582,0.021783088235294117,0.04784480409786933,0.013897987833411325,0.0432537749634681,294.0983244480412,14833.52657391691,0.0,4974.716139090956,5443.068662971784,9.973907779389384,125.30391489398065,22.690030418112816,103.55214112614345,0.0,0.0,0.0,9849.76119402985,,,10417.784802062739,32.6639381975022,0.0,,10417.784802062739,
198,2117,198,198.0,0.0,0.0,1.0,2.0,0.6528043963949258,0.021794871794871794,0.04782820888238165,0.013879832324173265,0.04323800290838584,293.7619783777166,14804.168534094415,0.0,4971.766736851667,5443.442901431178,9.966712825272108,125.81420410227904,22.698415520447334,103.99551951977368,0.0,0.0,0.0,9899.507462686568,,,10415.209638282846,32.66512834571944,0.0,,10415.209638282846,
199,2118,199,199.0,0.0,0.0,1.0,2.0,0.6520615744773989,0.021806569343065692,0.047811774863741836,0.013861845155308299,0.0432223830197781,293.4277085148295,14774.94128737898,0.0,4968.764295650277,5443.683758512588,9.95937201041595,126.32534267010614,22.69236451794551,104.45932280975077,0.0,0.0,0.0,9949.253731343284,,,10412.448054162865,32.65173652836146,0.0,,10412.448054162865,
200,2119,200,200.0,0.0,0.0,1.0,2.0,0.6513233149028186,0.02181818181818182,0.04779549970463455,0.01384402399630826,0.04320691310609698,293.0954917062684,14745.845997362296,0.0,4965.710736614197,5443.7944496212995,9.951892280606154,126.8373246568794,22.6994714378539,104.90391161659736,0.0,0.0,0.0,9999.0,,,10409.505186235496,32.651363718460054,0.0,,10409.505186235496,
